sound,speaker,audience,MEAN_MELODIC,MEAN_RHYTHMIC,MEAN_PLEASANT,MEAN_MUSICAL,Language,Sex,Audience,Text,Syllables.A,Syllables.M,Length,Tempo,F0_mean,F0_stdev,F0_min,F0_max,F0_stability,Spectral_Centroid,Spectral_Bandwidth,Spectral.Contrast,Spectral.Flatness,Spectral.Rolloff,Chroma_C,Chroma_Cs,Chroma_D,Chroma_Ds,Chroma_E,Chroma_F,Chroma_Fs,Chroma_G,Chroma_Gs,Chroma_A,Chroma_As,Chroma_B,Chroma_whitekey,MFCC_01_mean,MFCC_02_mean,MFCC_03_mean,MFCC_04_mean,MFCC_05_mean,MFCC_06_mean,MFCC_07_mean,MFCC_08_mean,MFCC_09_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_01_stdev,MFCC_02_stdev,MFCC_03_stdev,MFCC_04_stdev,MFCC_05_stdev,MFCC_06_stdev,MFCC_07_stdev,MFCC_08_stdev,MFCC_09_stdev,MFCC_10_stdev,MFCC_11_stdev,MFCC_12_stdev,MFCC_13_stdev,Speaking_Rate,Talker_ID
c_f_ell_01_03-36.wav,female,child,2,2.75,2.75,2.375,Greek,Female,Children, Και κράτησε τα υπόλοιπα για τα παιδιά σου.,12,11,2.2952,99.384,202.7154,35.7772,155.4925,251.1434,-6.6243,3741.3606,2341.1531,24.0644,0.0352,6478.014,0.2532,0.2621,0.277,0.2532,0.3572,0.4964,0.6815,0.5301,0.3044,0.2595,0.3058,0.3622,0.3622,-297.149,17.6625,-27.3903,45.7675,-18.7321,9.0853,-30.5134,14.1074,-20.6376,6.7228,-15.8883,0.169,-17.57,92.4692,53.9207,25.5219,21.8721,17.2222,17.711,14.922,12.3265,12.9585,14.4162,11.7421,8.1892,8.3206,5.010456605,T9
c_f_ell_01_03-366.wav,female,child,2.6,3.6,3,3.1,Greek,Female,Children, Δεν μπορώ να κουνήσω κυρά μου.,11,10,2.6861,161.499,255.3451,28.9108,181.7361,320.0975,-7.4125,3247.3989,2411.1462,25.3218,0.0173,6048.7881,0.5234,0.4354,0.2911,0.5234,0.2806,0.281,0.4244,0.4214,0.3755,0.3603,0.4183,0.5152,0.3819,-350.3272,37.0587,-10.8295,16.7038,-25.5798,8.9129,-25.2438,6.2615,-22.3344,8.8915,-10.4866,-1.4018,-10.434,117.6838,62.135,40.4349,33.3464,22.6573,20.9313,23.936,10.752,21.1504,13.9682,12.3221,17.7511,13.3763,3.909013067,T9
c_f_ell_01_03-367.wav,female,child,1.6,2,1.8,1.8,Greek,Female,Children, είπε το παιδί με κλαψιάρικη φωνή.,11,12,1.9544,172.2656,68.6606,1.5012,66.9046,72.122,-0.6522,3319.6992,2364.9044,22.0775,0.0294,5909.0909,0.4899,0.5656,0.7034,0.4899,0.5916,0.6944,0.7228,0.5547,0.4953,0.4946,0.4554,0.4608,0.5699,-419.5988,28.441,9.6271,61.6222,-0.7693,8.9631,-6.6435,14.15,-11.0789,8.3734,-2.9591,-1.1369,-4.4399,95.9001,59.1899,32.4525,30.0489,18.6231,21.68,18.8327,14.5115,14.459,13.753,9.3712,13.1462,10.3363,5.884158821,T9
c_f_ell_01_03-368.wav,female,child,2.8,2.8,2.2,2.8,Greek,Female,Children, Στραμπούλησα το πόδι μου,7,8,2.5357,129.1992,260.0821,36.9517,209.9693,345.0595,-11.7542,3313.2967,2331.5439,24.2432,0.0222,5950.6028,0.3353,0.2846,0.3841,0.3353,0.4295,0.4916,0.4731,0.3557,0.3547,0.4524,0.5573,0.4398,0.4126,-347.922,27.5232,-9.4595,28.409,-19.0376,13.9202,-13.4434,9.0192,-20.303,14.4345,-11.3848,-2.6897,-5.6672,105.626,72.4959,43.4236,26.731,21.8589,16.9297,22.4606,13.9114,15.7576,15.6155,12.4501,10.7661,12.4632,2.957763142,T9
c_f_ell_01_03-369.wav,female,child,2.6,2.6,2.8,2.6,Greek,Female,Children, Και δεν μπορώ να σηκωθώ.,9,8,1.6738,172.2656,272.1834,31.7277,228.9731,329.4771,-7.9214,3420.6511,2510.7222,25.3087,0.0194,6348.9027,0.4832,0.3372,0.373,0.4832,0.4182,0.4661,0.4041,0.3924,0.287,0.3541,0.4455,0.5136,0.4287,-319.037,31.4342,-7.6981,18.3758,-33.4583,17.1423,-11.7557,8.9387,-27.3988,17.5646,-8.4881,-3.7351,-6.7712,106.7936,57.2211,24.2564,28.7136,28.5732,19.0241,29.9191,13.8637,16.9779,10.813,14.4568,13.7697,10.6655,5.078265026,T9
c_f_ell_01_03-370.wav,female,child,2.8,2.4,2.4,2.6,Greek,Female,Children, Και έρχεται η βροχή και τι θα γίνω.,12,11,2.8063,103.3594,229.6213,67.4958,97.9541,378.4698,-14.2635,3819.4281,2398.6034,25.1882,0.0279,6640.0568,0.4002,0.4094,0.4826,0.4002,0.5048,0.5606,0.5225,0.4497,0.3605,0.3279,0.3403,0.3633,0.4413,-317.1448,-1.872,-12.0416,47.3996,-22.6062,-6.2003,-24.1238,8.8777,-26.9225,2.1451,-10.5484,1.6068,-9.6524,116.008,54.7531,30.1333,34.9639,19.1925,17.9548,22.4135,9.5899,21.8935,11.5374,9.3489,13.2212,11.674,4.097922531,T9
c_f_ell_01_03-372.wav,female,child,2,2.5,1.25,2.25,Greek,Female,Children," Πού είναι το σπίτι σου, ρώτησε η βασιλοπούλα.",16,14,2.5658,112.3471,65,0,65,65,0,2859.3267,2172.4641,22.1832,0.0205,4997.6431,0.584,0.4994,0.5062,0.584,0.5838,0.6462,0.6027,0.5231,0.5266,0.5222,0.5111,0.5604,0.5608,-409.0881,35.183,7.5215,45.1968,3.6178,16.5089,-3.6103,15.2787,-12.4699,10.8829,-3.3372,3.9954,-0.3602,116.0503,84.3296,27.0935,30.4569,20.1594,17.3341,23.2717,17.8122,21.6929,13.9293,13.5388,12.1846,10.2859,5.846129862,T9
c_f_ell_01_03-374.wav,female,child,2,2.6,2.8,2.3,Greek,Female,Children, Το αγόρι άπλωσε το χέρι του.,8,10,1.7339,117.4538,244.689,9.1948,225.0395,257.0136,-3.2484,3379.7039,2521.2114,25.0029,0.0241,6345.1172,0.514,0.296,0.3322,0.514,0.4155,0.4534,0.5659,0.4383,0.3862,0.3787,0.4001,0.5658,0.4425,-329.4646,33.1938,-1.0543,49.3245,-14.474,2.3484,-16.3599,10.344,-33.2179,13.1339,-10.7645,5.1302,-11.5352,77.7085,55.827,27.6904,38.7991,25.4706,18.307,21.0413,16.1568,16.4074,12.1935,12.5057,9.0349,8.4891,5.190610762,T9
c_f_ell_01_03-378.wav,female,child,2.8,2.8,2.4,2.8,Greek,Female,Children, Δεν βλέπω τίποτε.,6,7,1.1225,198.768,348.0905,53.4183,246.829,394.0863,-19.9961,3043.2995,2405.0449,22.2842,0.0272,5663.2324,0.5414,0.5398,0.4788,0.5414,0.4707,0.5476,0.7008,0.683,0.5139,0.3987,0.4003,0.4335,0.5077,-368.4554,43.925,0.741,46.9528,-5.7348,5.4726,-17.0359,13.7415,-13.6418,11.6793,-6.2472,2.5928,-9.1517,107.5362,55.5288,31.3401,24.0071,12.7137,19.3639,19.1858,12.2068,17.8082,12.7123,8.7401,8.1646,11.8714,5.79064588,T9
c_f_ell_01_03-379.wav,female,child,2,2.6,2.4,2.3,Greek,Female,Children," Δε φαίνεται, μα εκεί είναι πίσω απ' το βράχο.",16,14,3.107,123.0469,363.3862,10.4324,349.0689,387.3161,-6.8805,3784.937,2433.4624,24.4135,0.0311,6609.6488,0.4686,0.466,0.5027,0.4686,0.5191,0.5882,0.6746,0.525,0.4482,0.3973,0.3829,0.3944,0.485,-269.4538,10.8865,-27.6607,33.6854,-25.2343,0.8174,-25.3874,11.2624,-22.6556,9.2507,-11.8745,3.5327,-13.1879,113.8144,47.7262,33.2409,34.2683,18.607,20.1904,22.0931,14.3032,18.7541,13.5597,10.6437,10.6343,12.5423,4.827808175,T9
c_f_ell_01_03-38.wav,female,child,2.75,2.5,2.75,2.625,Greek,Female,Children," Μη με ευχαριστείς, του είπε η Βασιλόπουλα.",15,12,2.3754,107.666,186.8585,24.5533,158.2105,234.3251,-5.5053,3443.0677,2159.196,22.9771,0.0266,5707.7622,0.3961,0.4221,0.6166,0.3961,0.5394,0.5507,0.4831,0.4626,0.4787,0.4975,0.5111,0.4017,0.4949,-357.82,30.5167,-22.1,51.2492,-16.2023,11.8626,-24.9869,7.1679,-18.6979,7.0067,-15.23,3.1277,-18.6613,113.6906,69.6928,23.9768,27.9845,19.8323,23.3988,20.5716,12.302,14.7082,14.6055,13.8358,8.5374,10.0926,5.683253347,T9
c_f_ell_01_03-382.wav,female,child,2.2,2.2,2.2,2.2,Greek,Female,Children," Είναι μακριά το σπίτι σου, ρώτησε πάλι.",12,14,2.4756,129.1992,210.8196,12.0178,176.5624,225.0395,-5.6906,3074.1346,2386.1164,23.0931,0.0207,5707.1038,0.3963,0.4252,0.4386,0.3963,0.527,0.5343,0.5609,0.586,0.5579,0.5884,0.5729,0.471,0.5059,-353.1662,35.7024,-3.7475,37.5407,-6.6836,10.5543,-11.2709,12.9647,-13.8142,11.0184,-8.6907,0.5795,-3.6707,143.5719,59.9264,35.0516,30.8305,19.6093,20.8566,19.5824,14.9807,21.5743,15.3066,12.7498,12.4203,10.6314,5.251252222,T9
c_f_ell_01_03-39.wav,female,child,2,2,2.6,2,Greek,Female,Children, Εγώ πρέπει να σε ευχαριστήσω για τη χαρά που έχω μέσα μου.,18,19,3.2774,135.9992,194.0197,54.9832,80.0244,314.5985,-10.5945,3265.9229,2373.8514,24.7183,0.0226,6187.0807,0.3491,0.2672,0.3634,0.3491,0.4804,0.4613,0.3814,0.4663,0.4615,0.3557,0.3117,0.3943,0.4101,-294.6785,41.5254,-17.455,25.7692,-31.344,6.1169,-25.2504,6.1851,-25.3692,9.9981,-17.918,-3.7543,-15.4783,80.139,52.4589,30.7063,27.9442,25.8185,19.6879,20.3098,9.9223,14.7952,11.536,10.0553,9.8129,10.7079,5.644718374,T9
c_f_ell_01_03-393.wav,female,child,2.2,3.2,2.4,2.7,Greek,Female,Children, αλλά λυπήθηκε να το αφήσει μονάχως τη βροχή.,17,15,2.6259,107.666,155.4852,7.2198,140.1377,165.6929,-2.9388,3546.4036,2580.3363,23.6226,0.0253,6575.2769,0.5313,0.53,0.5143,0.5313,0.5735,0.5357,0.5928,0.6026,0.5436,0.5226,0.529,0.5512,0.5473,-379.4119,20.2993,10.6431,54.0138,-5.4505,12.5323,-7.4766,10.0199,-21.0929,7.2488,-12.2327,2.5259,-8.9949,97.2241,58.8873,35.9654,44.2745,27.4883,19.0317,19.1401,12.6484,18.544,17.3698,13.6849,15.6173,9.7439,6.093149016,T9
c_f_ell_01_03-397.wav,female,child,2,2.2,2.2,2.1,Greek,Female,Children, Αυτό όλο και κλαίγονταν.,7,7,2.3152,117.4538,365.8985,15.4929,351.091,391.8165,-9.155,3119.3917,2650.6349,23.3962,0.0202,6375.8738,0.5129,0.5676,0.5132,0.5129,0.4183,0.5084,0.4979,0.5413,0.4776,0.4306,0.4384,0.4861,0.4873,-416.4982,49.4508,11.1609,23.5351,-19.0771,10.8167,3.7202,10.0373,-18.0327,16.4653,-6.2769,-0.149,-0.6162,128.7032,46.0802,31.5132,30.7845,35.8828,21.3201,20.6862,13.429,20.78,10.6691,11.2801,13.8032,15.2983,3.02349689,T9
c_f_ell_01_03-398.wav,female,child,2.8,3,3,2.9,Greek,Female,Children, Και όλο περισσότερο κούτσενε.,9,11,1.8041,129.1992,223.6917,13.2817,212.409,248.2588,-3.6313,3446.9857,2498.8235,23.7807,0.0224,6325.2404,0.3854,0.3216,0.2944,0.3854,0.47,0.4784,0.5479,0.3987,0.411,0.4735,0.2948,0.3329,0.4048,-382.229,22.2235,5.8672,45.1612,-8.9971,16.6533,-4.3832,11.4217,-13.125,14.6623,-8.5299,3.6574,-6.3207,100.1733,64.9832,30.1705,29.9506,22.483,17.6617,20.1351,11.7092,20.4832,10.8771,11.9599,13.5646,9.5181,5.542929993,T9
c_f_ell_01_03-400.wav,female,child,2.2,3,2.8,2.6,Greek,Female,Children, Τι σε ρίχνε καμιά πονηρή ματιά.,11,12,1.9043,143.5547,177.0189,3.8223,172.5297,188.145,-1.7795,3458.6689,2370.6816,24.2168,0.031,6297.2945,0.332,0.3546,0.3391,0.332,0.4761,0.8017,0.5741,0.4941,0.4862,0.4516,0.3455,0.3357,0.4615,-361.6498,21.3167,-14.5729,51.7749,-5.9697,7.0872,-17.588,12.3343,-18.4525,9.3,-15.7884,0.268,-11.416,92.9111,60.1627,34.8734,27.0765,18.9518,20.7142,20.0663,11.499,14.7828,16.0868,9.4261,11.6578,11.0073,6.038964449,T9
c_f_ell_01_03-402.wav,female,child,2.8,3,3.2,2.9,Greek,Female,Children, Έφτασαν στο βράχο.,5,6,1.1626,161.499,254.5729,18.1411,225.0395,278.6611,-6.9773,3698.0845,2670.1815,24.6545,0.0244,6927.3581,0.5972,0.6414,0.4903,0.5972,0.3763,0.3937,0.4645,0.4121,0.52,0.4586,0.4293,0.5087,0.4624,-303.2886,24.5267,-0.1528,16.4721,-34.2648,18.1986,-4.8618,10.325,-20.4452,20.0494,-10.4551,6.2738,-9.9884,100.7662,49.0556,43.387,41.3785,21.7376,17.2308,21.066,19.2234,17.074,7.0082,8.0951,15.7513,12.0179,4.730775847,T9
c_f_ell_01_03-409.wav,female,child,2.4,3.4,3.2,2.9,Greek,Female,Children, Το αγόρι γύρευε να διαμαρτυρηθεί.,12,13,2.3052,103.3594,218.7557,36.6419,159.127,272.2965,-9.9054,3779.3647,2597.6684,25.4535,0.0295,6914.3115,0.4466,0.3274,0.2719,0.4466,0.3681,0.4496,0.5293,0.4613,0.4037,0.3758,0.4196,0.4716,0.4064,-373.8934,12.3055,-2.531,53.7285,-7.3859,0.25,-14.6507,10.6894,-26.2976,12.6104,-14.2734,2.9375,-11.4073,114.3348,46.5126,31.1003,35.3217,22.1746,20.5362,20.4614,15.1292,21.1351,18.9075,11.7477,10.2658,11.9117,5.422522991,T9
c_f_ell_01_03-41.wav,female,child,2.6,3.2,3.6,2.9,Greek,Female,Children, Πήρε πάλι τον κατήφορο και απορούσε μόνη της.,16,17,3.6382,95.7031,214.8635,45.1433,124.1294,314.5985,-14.9721,3429.0193,2293.3753,23.9973,0.0294,6077.3008,0.3593,0.2852,0.3299,0.3593,0.3879,0.4701,0.5301,0.5455,0.3561,0.306,0.3171,0.3915,0.3986,-377.4667,27.7368,-24.6307,41.2069,-22.3533,14.2971,-15.6398,9.361,-21.1081,8.3184,-12.9623,-1.0057,-9.4836,106.6818,57.2759,26.8338,28.0414,24.1138,20.247,18.9809,11.4734,16.6932,15.4272,11.8772,13.1351,12.4208,4.535209719,T9
c_f_ell_01_03-411.wav,female,child,2.4,3.2,3,2.8,Greek,Female,Children, Δείξε μου το πόδι σου ήδεμ είσαι παρατώ εδώ.,16,14,2.4656,135.9992,200.7933,31.2353,127.0308,245.4073,-9.9697,3107.1303,2324.5747,23.4073,0.0191,5630.1276,0.432,0.3777,0.3642,0.432,0.4568,0.4289,0.486,0.5909,0.6199,0.5209,0.4799,0.4854,0.4685,-261.6832,41.8969,-8.1833,31.4617,-18.2209,10.9641,-17.4282,13.6324,-19.1962,12.6537,-9.389,4.5177,-5.6894,126.9116,68.7132,35.0366,26.1354,24.2314,18.9631,25.005,13.1895,18.5409,11.5439,12.4138,9.5034,12.1363,6.083711875,T9
c_f_ell_01_03-417.wav,female,child,1.6,2,1.2,1.8,Greek,Female,Children," Πιάστε την, πιάστε την",5,8,3.107,107.666,510.3393,3.2057,505.1966,514.0273,-3.9304,4072.383,2322.5592,23.0271,0.0418,6655.6078,0.5471,0.4619,0.5579,0.5471,0.4645,0.4072,0.4617,0.5164,0.5063,0.5904,0.6018,0.5852,0.5241,-338.4227,-11.4352,-26.7326,38.1317,-10.6983,8.287,-9.9677,5.084,-12.138,8.009,-12.0861,10.762,-3.1668,183.6184,38.3983,43.6471,28.0967,20.5674,19.7928,13.3556,9.8348,17.3945,11.8048,15.4497,13.411,12.9377,2.092050209,T9
c_f_ell_01_03-42.wav,female,child,2.4,2.6,3,2.5,Greek,Female,Children, Γιατί να είναι τόσο χαρούμενοι.,10,10,2.0747,117.4538,207.051,47.1669,131.5105,309.1938,-8.8608,3701.4371,2384.0983,24.064,0.029,6439.8633,0.3437,0.3392,0.4028,0.3437,0.3244,0.3407,0.4717,0.5716,0.4538,0.3758,0.3654,0.3921,0.393,-357.5738,14.3837,-19.8165,49.2703,-23.978,6.5901,-16.2166,16.1629,-19.5553,11.5541,-15.5579,-1.1337,-11.7924,96.1287,45.4303,31.8391,28.8171,23.7781,19.2513,15.1354,11.7108,14.4252,12.2751,12.8388,10.7914,11.3927,4.819973972,T9
c_f_ell_01_03-422.wav,female,child,2.5,3,2,2.75,Greek,Female,Children, Είχε πέσει σε μια συμμορία ληστών.,11,12,2.9166,161.499,165.1152,7.9531,151.941,177.5852,-2.3114,3715.6329,2441.3494,24.1395,0.0179,6426.3794,0.4489,0.5176,0.556,0.4489,0.6065,0.5547,0.421,0.3958,0.3741,0.3881,0.3873,0.3999,0.4786,-377.2861,-2.2599,17.3145,58.9868,-7.0948,10.4633,-9.8183,11.1361,-8.1684,4.2325,-10.3064,1.6832,-5.1191,96.1023,69.9293,32.0708,38.1557,23.5404,23.3306,18.161,10.4946,18.2843,17.5261,10.8994,12.2857,10.4834,3.942947267,T9
c_f_ell_01_03-425.wav,female,child,3.2,2.8,2,3,Greek,Female,Children, Λιγάκι αργά το κατάλαβες κυρά μου.,12,13,3.2574,143.5547,282.1212,40.8267,206.3621,369.8256,-6.6528,3990.193,2341.9295,27.5728,0.0181,6570.3759,0.3128,0.3897,0.3972,0.3128,0.3762,0.4021,0.467,0.357,0.4021,0.3564,0.3027,0.2716,0.3533,-327.8639,-13.6706,-33.851,24.9189,-30.0864,15.2386,-32.5495,2.1952,-17.1799,14.8872,-3.6363,6.2077,-12.6876,132.5089,51.2608,43.9158,30.4501,18.9714,18.8988,17.6586,13.2137,15.1654,13.6771,10.417,9.8385,13.6151,3.837416344,T9
c_f_ell_01_03-426.wav,female,child,3.2,2.8,2.6,3,Greek,Female,Children, Ως το πόδι μου ήταν γερό.,10,9,2.1549,123.0469,260.4098,16.1624,223.7434,341.0961,-4.6788,3867.7762,2392.0017,27.8622,0.019,6590.8967,0.5489,0.3796,0.2569,0.5489,0.404,0.3794,0.4381,0.4651,0.3016,0.2468,0.3653,0.3414,0.3775,-387.1788,5.4777,-19.5256,28.0574,-39.642,10.7956,-22.4171,6.5855,-33.1447,17.9789,-9.7813,6.7364,-1.9286,83.2619,51.1028,23.3845,28.3299,34.3709,18.4826,20.1788,15.5598,14.0466,13.7865,10.607,10.7098,11.1389,4.408557242,T9
c_f_ell_01_03-430.wav,female,child,2.6,2.4,2.6,2.5,Greek,Female,Children, Μα η βασιλόπουλα αντιστάθηκε.,10,11,1.7339,103.3594,167.9733,13.2246,147.6156,193.6581,-6.2025,3556.7053,2318.1783,23.5853,0.0296,6244.7725,0.4557,0.3563,0.4874,0.4557,0.5495,0.6802,0.6188,0.432,0.3873,0.4568,0.3714,0.3584,0.4886,-367.0218,21.3101,-9.9169,45.5971,-10.6927,10.0051,-15.3047,9.8782,-19.0545,10.5604,-12.9428,2.4976,-10.5427,102.6057,64.6509,32.5025,32.9118,19.5789,25.561,19.0388,12.5693,19.9772,18.8072,11.5935,10.5045,7.9947,6.055712556,T9
c_f_ell_01_03-431.wav,female,child,2.4,2.8,3,2.6,Greek,Female,Children, Βγάλε τα χέρια σου από πάνω μου.,8,12,1.8141,129.1992,156.1544,4.44,152.8212,164.7386,-2.3835,2956.1646,2522.7231,23.3634,0.0235,5911.9545,0.5052,0.4957,0.5112,0.5052,0.6634,0.6201,0.5471,0.4631,0.4112,0.4259,0.4848,0.4522,0.5202,-320.1034,60.498,7.8696,28.0676,-16.9756,7.7727,-13.7937,13.4098,-18.5276,12.8744,-9.7893,3.4931,-7.3677,146.049,48.4635,41.5143,37.2729,22.2311,22.2026,23.187,15.4273,17.7157,9.1383,11.3397,15.0011,11.3234,5.512375283,T9
c_f_ell_01_03-440.wav,female,child,2.8,2.4,2,2.6,Greek,Female,Children, Και τα θέμαι κι αυτά κοπέλα μου.,9,11,3.2373,123.0469,171.1519,2.0026,166.6527,175.5455,-1.0211,3825.656,2240.1124,26.4536,0.0209,6257.0874,0.5595,0.383,0.3721,0.5595,0.4857,0.4781,0.4717,0.4873,0.3809,0.2671,0.3238,0.6057,0.4651,-350.5556,10.7385,-45.368,7.0552,-58.3796,26.7788,-42.1399,5.741,-1.8586,13.5112,-8.1069,9.4196,-8.2912,128.2273,40.7104,39.3443,29.4356,27.9872,24.9934,25.7604,15.41,13.1892,12.9126,11.7998,9.8209,12.7871,3.088993915,T9
c_f_ell_01_03-441.wav,female,child,2.8,2.6,1.8,2.7,Greek,Female,Children, Bella dosta!,4,4,1.7039,117.4538,190.871,17.7022,168.5891,227.6543,-3.042,3680.6522,1956.7811,27.8582,0.0088,5805.5262,0.6312,0.5118,0.2052,0.6312,0.2124,0.3392,0.3701,0.3933,0.4382,0.4341,0.4622,0.3666,0.3688,-287.4534,8.9564,-86.8784,7.1366,-74.9634,47.635,-36.0696,6.8291,9.0367,16.4596,-12.6012,6.9804,-5.3731,80.0133,26.8723,37.1203,26.6761,22.3964,15.6956,22.6847,16.6818,16.0203,9.3436,10.312,8.5625,8.5333,2.347555608,T9
c_f_ell_01_03-445.wav,female,child,2.6,3,2.6,2.8,Greek,Female,Children, Πάμε την στορμάνη μας.,6,7,1.9143,143.5547,166.1045,7.7965,152.8212,187.0614,-3.1633,3819.2008,2528.7367,25.6981,0.025,6981.4277,0.4037,0.3163,0.2739,0.4037,0.5514,0.4959,0.3532,0.3927,0.3156,0.3789,0.3594,0.4001,0.4138,-310.1018,6.4054,-9.5272,34.674,-14.7297,23.3327,-13.1106,0.1367,-31.0322,22.0183,-7.1512,6.3633,-6.2588,88.4895,72.513,24.8275,31.6977,20.282,20.4935,17.8723,10.3209,19.4463,15.0756,10.5213,13.77,9.3113,3.395497049,T9
c_f_ell_01_03-462.wav,female,child,2,2.6,2.8,2.3,Greek,Female,Children," «Φλούριά δε θέλεις», είπε η βασιλόπουλα.",12,13,2.6259,103.3594,179.2707,50.2352,131.5105,288.4881,-7.9063,3728.9617,2400.7975,23.489,0.0335,6486.4052,0.5179,0.5292,0.5769,0.5179,0.5144,0.5673,0.537,0.5035,0.46,0.5006,0.5031,0.5251,0.5294,-332.0338,10.3777,-16.6175,52.5674,-7.0763,11.6409,-20.5828,6.3766,-16.5126,13.2944,-10.7581,3.9072,-8.5764,120.7842,61.7093,20.036,35.5186,20.8682,21.1592,21.0739,12.9131,17.9207,15.4172,12.925,8.3147,12.0444,4.760272668,T9
c_f_ell_01_03-473.wav,female,child,2.2,2,2.6,2.1,Greek,Female,Children, Δεν καταδέχονταν να ξεπέσει σε παρακάλια.,14,15,3.0569,161.499,238.7145,32.4738,171.536,290.1593,-8.3716,3850.1319,2412.3268,24.1396,0.0325,6635.4076,0.4021,0.3365,0.3147,0.4021,0.4942,0.4526,0.4673,0.5246,0.4837,0.5032,0.5002,0.4823,0.4534,-333.4104,6.2443,-22.3638,36.5259,-15.4189,22.9181,-32.7667,5.2571,-7.8219,18.3449,-6.8937,3.5319,-7.0303,117.6004,56.0979,27.9058,26.9857,17.8032,14.2443,20.7988,14.1855,12.8209,8.0041,10.9008,11.7312,10.9644,4.743367464,T9
c_f_ell_01_03-478.wav,female,child,2,2,3,2,Greek,Female,Children, Η βασιλοπούλα δεν μίλησε.,11,10,2.195,129.1992,258.7234,32.0527,183.8478,296.9414,-6.8621,3915.4146,2285.2319,25.4115,0.0252,6523.2006,0.4849,0.3654,0.3479,0.4849,0.3376,0.3178,0.4209,0.4344,0.3802,0.38,0.4823,0.5039,0.4009,-374.0745,-10.8658,-26.7757,61.5639,-8.34,17.6516,-27.0676,-3.0639,-16.5733,24.8168,-13.2997,2.5852,-7.985,103.732,50.1457,22.7055,24.6192,20.5479,17.7989,20.4863,12.7083,23.1397,18.6596,8.7227,7.2786,9.2315,4.783599089,T9
c_f_ell_01_03-49.wav,female,child,2,2,2.2,2,Greek,Female,Children, Ακόμα εδώ βρίσκεται.,7,7,1.4533,161.499,396.607,27.5047,361.3787,482.3827,-13.9434,4106.8642,2490.9425,24.3043,0.0365,6982.0557,0.2688,0.3134,0.3586,0.2688,0.2872,0.3751,0.6462,0.6138,0.3877,0.2168,0.2864,0.2979,0.3455,-321.5098,-6.2188,-13.8251,26.2931,-38.9178,6.3271,-26.4956,7.7892,-22.3441,5.8291,-16.3117,-4.9593,-14.7506,94.3445,50.9752,18.5469,33.2246,24.202,17.6861,19.566,12.7992,14.7017,10.0408,11.0819,12.3296,12.5134,4.816624235,T9
c_f_ell_01_03-491.wav,female,child,1.8,2.2,2.2,2,Greek,Female,Children, Ο λόγος είναι να βγάλουμε κι ένα κέρδος για τον κόπο μας.,18,16,2.9667,151.9991,193.6549,26.9414,151.941,239.8022,-7.1875,3614.7778,2498.2489,24.1014,0.029,6645.4325,0.3874,0.3306,0.3931,0.3874,0.5923,0.4282,0.3695,0.3453,0.4036,0.4191,0.4897,0.4667,0.4331,-305.6948,28.9882,-11.6741,29.8904,-22.9075,6.6865,-22.7875,-2.0701,-24.7855,17.9536,-11.3993,2.0439,-7.302,103.8949,55.0257,30.8973,29.0378,21.7286,20.0505,19.4658,12.9803,19.3888,10.008,12.7725,10.9122,12.4201,5.730272694,T9
c_f_ell_01_03-495.wav,female,child,2.6,2.6,2.6,2.6,Greek,Female,Children, Έχει έννοια την κοπέλα μάνα.,8,8,1.8341,112.3471,163.846,16.1583,139.3306,208.7599,-3.531,3488.187,2354.5448,24.7276,0.0235,6281.5624,0.4407,0.3962,0.4144,0.4407,0.5552,0.4727,0.4755,0.4097,0.4227,0.3277,0.367,0.4155,0.4337,-292.001,26.3697,-32.0137,42.0705,-20.9949,2.868,-31.4309,3.7671,-14.2376,11.3897,-5.0871,1.9343,-9.1479,117.489,37.6529,27.942,29.5919,18.2156,24.7595,22.4201,7.9514,16.1567,13.8021,10.4234,14.0095,8.7695,4.361812333,T9
c_f_ell_01_03-499.wav,female,child,2,2,2.6,2,Greek,Female,Children," Όταν ένιωσε η βασιλοπούλα πως όλοι κοιμούνταν βαθιά,",19,18,3.0669,135.9992,284.4994,52.9972,245.4073,457.9463,-16.251,4001.6586,2591.6164,23.9771,0.0323,7047.7526,0.3647,0.3886,0.4636,0.3647,0.5084,0.5029,0.5353,0.6026,0.5766,0.5224,0.439,0.3388,0.4719,-312.0253,6.0442,1.3696,51.3912,-10.5554,20.8373,-17.3355,9.2276,-23.6077,18.552,-9.5536,3.6633,-5.6296,76.9532,58.3922,27.9431,32.216,18.0546,18.4248,17.6705,12.5557,15.7841,15.0954,11.1459,9.7662,9.29,6.032149728,T9
c_f_ell_01_03-50.wav,female,child,2.2,3.4,3,2.8,Greek,Female,Children, Και πήδησε στο χαντάκι,7,7,1.7039,80.7495,80.2993,1.294,79.1052,82.8464,-1.6316,4105.4169,2265.8221,22.8302,0.0343,6640.0833,0.4093,0.3429,0.3325,0.4093,0.4286,0.3499,0.4943,0.5357,0.4721,0.5039,0.4661,0.4155,0.4251,-378.4815,-3.8214,-13.0361,55.4276,-19.5296,15.6195,-17.7901,12.2095,-15.818,8.3504,-9.6172,-6.5027,-7.7018,133.1344,48.5295,28.8223,29.3216,24.8329,14.0628,17.0112,9.9021,15.5336,13.0611,11.6243,12.5696,17.1026,4.108222314,T9
